timestamp,workload_size_gb,ceph_osd_recovery_bytes,ceph_osd_recovery_ops,ceph_pg_backfilling,ceph_pg_recovering,ceph_pg_forced_recovery,ceph_osd_flag_nobackfill,ceph_pg_recovery_wait,ceph_pg_recovery_unfound,ceph_mds_cache_recovery_started,ceph_mds_cache_recovery_completed,ceph_num_objects_degraded,ceph_pg_degraded,recovery_time_sec,replication_rate_mbps,net_tx_mbps,net_rx_mbps,disk_write_MBps,disk_reads_completed,cpu_user_delta,cpu_system_delta,cpu_iowait_delta
56:23.0,4260.837631,5.74739E+11,151730,0,0,0,0,0,0,207,207,1289100,494,1645.41031,0,7.683469303,6.478990157,0.588538868,0.515152303,0.094015295,0.028333377,0.00064394
56:38.5,4260.837631,5.74739E+11,151730,0,0,0,0,0,0,207,207,1289100,494,1660.937587,0,10.50673547,6.617986657,0.718745228,0.128805585,0.092740021,0.030269313,0.001288056
56:54.0,4260.837631,5.74739E+11,151730,0,0,0,0,0,0,207,207,1289100,494,1676.476325,0,7.760783662,6.383838379,0.670702795,0.772263488,0.139007428,0.063068185,0.000643553
57:09.6,4260.837631,5.74739E+11,151730,0,0,0,0,0,0,207,207,1289100,494,1691.987374,0,9.300877072,6.385359494,0.706275773,0.257880689,0.080587715,0.031590384,0.000644702
57:25.1,4260.837631,5.74739E+11,151730,0,0,0,0,0,0,207,207,1289100,494,1707.511338,0,151.3771766,7.456974778,0.53143643,3.220826846,0.101778128,0.043803245,0.000644165
57:40.6,4260.837631,5.74739E+11,151730,0,0,0,0,0,0,207,207,1289100,494,1723.047172,0,15.31886244,8.961318202,0.695845931,0,0.134527699,0.055355895,0.000643673
57:56.1,4257.958092,5.53671E+11,143079,0,0,0,0,0,0,207,207,956408,373,1738.572966,0,556.2906554,394.8164619,21.06524713,1120.200358,0.629919475,0.318824274,0.032848562
58:11.7,4255.701672,5.61767E+11,146755,27,0,0,0,0,0,207,207,49873,27,1754.102829,4170.656138,414.4223227,525.5454223,49.09423591,49.19554023,0.813271823,0.365746948,0.041210924
58:27.2,4250.766163,5.66698E+11,148506,10,0,0,0,0,0,207,207,15131,10,1769.637554,2539.538589,578.3434292,722.6228569,47.96066001,141.2319819,0.802717782,0.395243559,0.065015634
58:42.7,4250.71822,5.68572E+11,149133,6,0,0,0,0,0,207,207,7422,6,1785.154599,965.9573776,209.8674396,229.3860085,36.66022741,2405.548221,0.38409375,0.17851337,0.032867083
58:58.2,4250.975498,5.69609E+11,149475,3,0,0,0,0,0,207,207,4038,3,1800.685546,534.0351957,512.860388,552.4814985,46.15274899,190.2652813,0.829955829,0.407573344,0.056661065
59:13.8,4248.35186,5.70176E+11,149661,3,0,0,0,0,0,207,207,2226,3,1816.237527,291.7602906,796.3238638,844.8542451,57.71797858,305.8131308,1.001158631,0.522762984,0.085519652
59:29.3,4248.262444,5.70705E+11,149845,3,0,0,0,0,0,207,207,1010,3,1831.74953,272.8560751,1008.391877,966.6660967,67.75071013,1642.083231,1.089478902,0.578261879,0.10572458
59:44.8,4249.931221,5.71067E+11,149963,0,0,0,0,0,0,207,207,0,0,1847.253793,186.6860881,472.696143,531.988083,42.97658731,9122.974759,0.804939906,0.321201982,0.069013277
00:00.3,4251.059032,5.71067E+11,149963,0,0,0,0,0,0,207,207,0,0,1862.785554,0,497.9626483,535.4784602,42.72495244,8872.013933,0.940653156,0.403688931,0.085630985
00:15.9,4252.065025,5.71067E+11,149963,0,0,0,0,0,0,207,207,0,0,1878.317563,0,449.7058141,479.0132357,34.27737419,8593.157524,0.805433476,0.336080156,0.065027003
00:31.4,4253.044975,5.71067E+11,149963,0,0,0,0,0,0,207,207,0,0,1893.877548,0,331.0469618,395.2820818,51.59468341,2591.840545,0.479434909,0.251285589,0.057840673
00:47.0,4254.668709,5.71067E+11,149963,0,0,0,0,0,0,207,207,0,0,1909.42155,0,218.4557444,232.7366108,19.59909922,88.26555735,0.380210965,0.180133791,0.025090064
01:02.5,4255.412045,5.71067E+11,149963,0,0,0,0,0,0,207,207,0,0,1924.949693,0,280.4211419,328.6037817,26.8207578,95.18201887,0.476554086,0.230549139,0.027047664
01:18.1,4255.717583,5.71067E+11,149963,0,0,0,0,0,0,207,207,0,0,1940.497482,0,363.7509719,255.2232192,21.83364102,270.3921439,0.44186347,0.203244333,0.026370309
01:33.6,4256.199532,5.71067E+11,149963,0,0,0,0,0,0,207,207,0,0,1956.015825,0,195.4440136,221.9607642,19.18332127,87.2515835,0.349264093,0.175276445,0.025131549
01:49.1,4256.370995,5.71067E+11,149963,0,0,0,0,0,0,207,207,0,0,1971.541545,0,362.888303,403.30387,49.30062724,96.03419358,0.448932481,0.222856009,0.041221921
02:04.6,4257.472801,5.71067E+11,149963,0,0,0,0,0,0,207,207,0,0,1987.07756,0,210.6266303,238.5511312,19.75940561,104.7244097,0.419670038,0.191168713,0.024459297
02:20.2,4258.796089,5.71067E+11,149963,0,0,0,0,0,0,207,207,0,0,2002.605568,0,408.5380059,467.4387581,38.25182273,93.12205403,0.59762978,0.261463029,0.038639856
02:35.7,4105.4538,5.71067E+11,149963,0,0,0,0,0,0,207,207,0,0,2018.137126,0,208.8807503,244.1219659,21.19412195,95.16109073,0.377940191,0.17255191,0.027685568
02:51.2,4103.540291,5.71067E+11,149963,0,0,0,0,0,0,207,207,0,0,2033.669553,0,338.8223329,296.2217523,28.36379619,234.7991077,0.563981405,0.278127816,0.037985049
03:06.7,4103.612698,5.71067E+11,149963,0,0,0,0,0,0,207,207,0,0,2049.185569,0,403.3914866,457.5192859,56.27161819,118.7160415,0.574889843,0.269399052,0.055426599
03:22.3,4103.530903,5.71091E+11,149970,1,0,0,0,0,0,207,207,0,0,2064.737539,12.67743906,323.3800564,314.5929057,25.39758126,107.1889928,0.519548327,0.248843073,0.030221252
03:37.8,4104.375511,5.71595E+11,150135,1,0,0,0,0,0,207,207,0,0,2080.268198,259.602737,238.8438147,305.0263405,27.88995715,85.4438952,0.408224789,0.189946866,0.031550496
03:53.4,4104.943642,5.72104E+11,150302,1,0,0,0,0,0,207,207,0,0,2095.797549,261.9045589,373.6963102,418.2586464,50.74545262,90.1518679,0.464926062,0.226023612,0.042500166
04:08.9,4106.494633,5.7262E+11,150468,1,0,0,0,0,0,207,207,0,0,2111.339031,265.8755169,230.6302212,225.4578007,19.62288732,102.4998774,0.387350447,0.181449877,0.027667889
04:24.4,4107.189964,5.73183E+11,150635,1,0,0,0,0,0,207,207,0,0,2126.869555,289.7632914,270.8642578,289.089897,24.81101893,105.5341082,0.49515393,0.266571817,0.028331304
04:40.0,4108.19191,5.73753E+11,150801,1,0,0,0,0,0,207,207,0,0,2142.413544,293.4798654,167.6610414,181.9381334,18.58316069,88.13696407,0.471564925,0.248327505,0.030236769
04:55.5,4103.138836,5.74289E+11,150967,1,0,0,0,0,0,207,207,0,0,2157.946749,276.1081129,304.4628289,352.7507839,29.89110666,91.67457714,0.471248529,0.239486957,0.035408018
05:11.0,4103.982265,5.74839E+11,151134,1,0,0,0,0,0,207,207,0,0,2173.485545,283.2321094,200.0731243,218.9924017,19.38438222,89.71094028,0.375189944,0.187273197,0.023811369
05:26.6,4104.696415,5.75401E+11,151300,1,0,0,0,0,0,207,207,0,0,2189.013565,289.5392695,258.7036673,272.5116536,23.43092922,88.22760403,0.46560991,0.21831502,0.027691876
05:42.1,4105.557011,5.75951E+11,151467,1,0,0,0,0,0,207,207,0,0,2204.561549,282.9253192,239.6554645,256.3809466,20.06741276,92.80946006,0.371109206,0.186519358,0.024440468
05:57.7,4101.457542,5.75964E+11,151470,0,0,0,0,0,0,207,207,0,0,2220.09356,6.481021421,193.993826,218.0670781,36.71324137,92.7117551,0.403682434,0.207957617,0.030260087
06:13.2,4101.54615,5.75964E+11,151470,0,0,0,0,0,0,207,207,0,0,2235.613561,0,255.0078975,269.7652878,23.0035826,88.78865407,0.393041212,0.199097925,0.029639173
06:28.7,4101.566513,5.75964E+11,151470,0,0,0,0,0,0,207,207,0,0,2251.169559,0,186.8461166,189.3938284,17.56469293,89.99744022,0.64798157,0.340061756,0.02249936
06:44.3,4101.211582,5.75964E+11,151470,0,0,0,0,0,0,207,207,0,0,2266.71355,0,252.8348016,248.0258302,21.2381106,88.65162107,0.423958043,0.19814731,0.027663423
06:59.8,4101.363705,5.75964E+11,151470,0,0,0,0,0,0,207,207,0,0,2282.249173,0,217.7321296,218.7785891,19.63921382,87.60511246,0.394577031,0.187955127,0.02639096
07:15.4,4101.30661,5.75964E+11,151470,0,0,0,0,0,0,207,207,0,0,2297.787007,0,257.1987272,281.7541534,24.35524375,88.42931389,0.384867028,0.179561707,0.028317975
07:30.9,4101.761623,5.75964E+11,151470,0,0,0,0,0,0,207,207,0,0,2313.322158,0,161.5339309,163.7993297,15.00088513,94.94597124,0.44222293,0.21885851,0.023173254
07:46.4,4102.327545,5.75964E+11,151470,0,0,0,0,0,0,207,207,0,0,2328.859327,0,328.1207772,357.0520972,31.1605341,105.1028022,0.460830413,0.201452401,0.039260692
08:02.0,4102.80682,5.75964E+11,151470,0,0,0,0,0,0,207,207,0,0,2344.428433,0,225.3951044,224.9242375,21.13899375,125.1838095,0.438689286,0.222234983,0.030830287
08:17.5,4103.037094,5.75964E+11,151470,0,0,0,0,0,0,207,207,0,0,2359.972798,0,193.8677462,200.4541087,17.46374912,87.68450818,0.367979007,0.171766425,0.021229558
08:33.1,4102.991173,5.75964E+11,151470,0,0,0,0,0,0,207,207,0,0,2375.529563,0,167.8659176,189.8234061,35.39444395,101.6278127,0.459607123,0.229482158,0.027640708
08:48.6,4103.022038,5.75964E+11,151470,0,0,0,0,0,0,207,207,0,0,2391.076623,0,198.4571879,222.4123681,36.82757685,87.73362938,0.374347304,0.189746486,0.028301171
09:04.2,4103.251236,5.75964E+11,151470,0,0,0,0,0,0,207,207,0,0,2406.621635,0,216.7594091,239.9540967,20.84596533,87.16622412,0.411707627,0.198134295,0.027018313
09:19.7,4103.227257,5.75964E+11,151470,0,0,0,0,0,0,207,207,0,0,2422.161581,0,149.3904388,160.6900379,32.62195116,89.06079854,0.357144098,0.185972332,0.025096612
09:35.3,4103.344135,5.75964E+11,151470,0,0,0,0,0,0,207,207,0,0,2437.701545,0,141.3860326,147.4849502,14.46685804,90.47640007,0.474904575,0.237452288,0.02123557
09:50.8,4103.617363,5.75964E+11,151470,0,0,0,0,0,0,207,207,0,0,2453.24823,0,198.1016918,220.6197542,18.81970236,86.83523208,0.385291141,0.192323958,0.023799286
10:06.3,4105.921616,5.78917E+11,152405,32,0,0,0,0,0,207,207,49936,32,2468.777564,1521.227588,3797.391533,791.0373362,79.60011155,3715.806486,0.496479759,0.305228801,0.064394262
10:21.9,4119.695034,5.94054E+11,157072,32,0,0,0,0,0,207,207,45365,32,2484.319324,7791.740205,5220.391765,1080.208762,81.23539519,5153.148678,0.469058845,0.321713886,0.063699349
10:37.4,4134.071644,6.08693E+11,161615,32,0,0,0,0,0,207,207,40729,32,2499.862143,7535.188512,5137.781157,966.1731633,76.16019595,5014.148334,0.528218208,0.34356702,0.066911929
10:52.9,4146.968006,6.22699E+11,165894,32,0,0,0,0,0,207,207,36529,32,2515.383661,7218.829555,4822.1143,979.7904834,77.05922654,4772.406926,0.455496685,0.300872634,0.077956293
11:08.5,4159.418789,6.36441E+11,170148,32,0,0,0,0,0,207,207,32196,32,2530.926172,7072.898873,4918.833556,1028.273709,81.38496784,4883.445152,0.483834305,0.314620977,0.068200048
11:24.0,4172.931919,6.50079E+11,174396,32,0,0,0,0,0,207,207,28032,32,2546.46557,7021.034463,4788.122847,1002.730879,97.10844886,4725.279576,0.490366487,0.321119261,0.077223069
11:39.6,4186.220585,6.6388E+11,178653,32,0,0,0,0,0,207,207,23694,32,2561.993587,7110.250355,4610.349343,963.3749824,76.75365317,4621.324152,0.50296184,0.31427065,0.057959751
11:55.1,4198.014656,6.76384E+11,182521,29,0,0,0,0,0,207,207,19902,29,2577.532848,6437.794072,3680.533257,1063.16852,80.40822372,3579.899971,0.436314185,0.283153748,0.061135468
12:10.6,4209.091087,6.88015E+11,186091,29,0,0,0,0,0,207,207,16251,29,2593.08255,5983.907161,3598.640494,1099.83087,87.06501005,3493.057295,0.467533076,0.26238445,0.066882311
12:26.2,4218.925365,6.98903E+11,189435,28,0,0,0,0,0,207,207,12985,28,2608.629772,5602.421931,3350.127728,522.0728987,36.64754888,3299.367565,0.398141867,0.225120604,0.045024121
12:41.7,4227.557911,7.08733E+11,192413,24,0,0,0,0,0,207,207,10375,24,2624.175279,5058.88555,2019.321195,110.0403305,9.026736491,2020.326516,0.339004704,0.18461926,0.029590543
12:57.3,4236.187298,7.17198E+11,194989,21,0,0,0,0,0,207,207,7371,21,2639.709561,4359.036015,2149.032156,178.4484912,13.06472818,2089.765076,0.467353432,0.254920054,0.045061626
13:12.8,4242.439831,7.23904E+11,197067,16,0,0,0,0,0,207,207,5299,16,2655.250208,3452.148551,1369.639331,147.8837806,12.2260032,1314.810123,0.33396293,0.170520571,0.031530219
13:28.4,4247.124382,7.28577E+11,198492,14,0,0,0,0,0,207,207,3901,14,2670.789549,2405.759403,1376.043102,129.2816477,9.782378722,1328.82083,0.338495693,0.17117843,0.028315229
13:43.9,4251.381302,7.33313E+11,199933,10,0,0,0,0,0,207,207,2380,10,2686.327055,2438.369644,301.9913857,235.5365259,38.27117891,187.1600243,0.385518757,0.197586408,0.028962177
13:59.4,4254.862251,7.36646E+11,200952,5,0,0,0,0,0,207,207,1350,5,2701.881054,1714.679516,212.5708286,239.9004588,30.53763999,84.99421917,0.515623024,0.255239826,0.040504053
14:15.0,4257.233051,7.39005E+11,201690,4,0,0,0,0,0,207,207,610,4,2717.417534,1214.673152,181.0385874,190.6646576,16.17312528,89.01630228,0.357867419,0.178290063,0.023171272
14:30.5,4258.330711,7.39766E+11,201925,2,0,0,0,0,0,207,207,373,2,2732.938163,391.9262288,164.5032149,174.694257,33.67242317,83.75949196,0.38980379,0.191358224,0.026416455
14:46.0,4258.962059,7.4033E+11,202092,2,0,0,0,0,0,207,207,206,2,2748.460752,290.6580952,187.1352332,203.7199939,17.72391795,90.19114015,0.380091234,0.177805391,0.02383623
15:01.6,4260.077358,7.40977E+11,202296,0,0,0,0,0,0,207,207,0,0,2764.001546,333.339512,192.1975595,215.5990938,18.58101149,87.5116162,0.479383486,0.233578799,0.024451775
15:17.1,4260.32769,7.40977E+11,202296,0,0,0,0,0,0,207,207,0,0,2779.547427,0,323.3556042,178.0056996,16.03645244,253.7649684,0.388527353,0.177538989,0.019940973
15:32.7,4261.137669,7.41674E+11,202508,1,0,0,0,0,0,207,207,0,0,2795.099972,358.5741781,1287.43146,147.602633,13.80589459,1268.666961,0.405721379,0.201253235,0.0244333
15:48.2,4261.995071,7.42403E+11,202721,1,0,0,0,0,0,207,207,0,0,2810.650442,374.9859676,1350.025191,200.512784,17.49130714,1297.645666,0.435356616,0.236005728,0.028294965
16:03.8,4262.879257,7.4309E+11,202934,1,0,0,0,0,0,207,207,0,0,2826.20073,353.5298634,1304.820441,204.153058,18.0324735,1251.037923,0.520247599,0.258516112,0.029581446
16:19.3,4263.959957,7.43797E+11,203145,1,0,0,0,0,0,207,207,0,0,2841.757546,363.3536261,1380.944051,305.56901,44.67696025,1246.399006,0.442892684,0.235266651,0.043067939
16:34.9,4264.796223,7.44499E+11,203359,1,0,0,0,0,0,207,207,0,0,2857.290743,361.3159717,1241.411144,151.8232039,14.5860739,1223.637349,0.38498192,0.18991583,0.026395081
16:50.4,4265.941551,7.45214E+11,203567,1,0,0,0,0,0,207,207,0,0,2872.829549,368.5075839,1501.593773,400.2234823,33.70995815,1273.971758,0.468504466,0.238757083,0.040543656
17:05.9,4266.748688,7.45872E+11,203780,1,0,0,0,0,0,207,207,0,0,2888.373548,338.3286759,1251.123242,209.4758092,18.13513872,1190.555918,0.645265096,0.358337645,0.027020074
17:21.5,4262.62109,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,2903.925546,224.1550983,371.8264388,159.4934037,13.71005513,5481.032083,0.466821048,0.221836448,0.043081281
17:37.0,4262.818989,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,2919.472241,0,146.7200132,163.0538632,14.68760724,2929.175622,0.41938174,0.205188305,0.041166306
17:52.6,4261.696461,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,2935.030465,0,211.6178726,224.7632414,19.6207274,85.22823685,0.406858778,0.193466812,0.026352622
18:08.1,4261.669662,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,2950.569965,0,183.6230339,208.3415374,18.13511032,95.3698639,0.447890859,0.231024164,0.025097333
18:23.7,4261.805649,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,2966.13121,0,157.489716,180.6850503,15.91518906,82.12710487,0.355370023,0.172222724,0.020563907
18:39.2,4261.973995,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,2981.67755,0,135.0517892,142.9909676,31.03498758,83.94258713,0.338343301,0.174960795,0.025729529
18:54.8,4262.232029,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,2997.225548,0,247.4396259,264.9426608,21.52068167,87.8569704,0.434139495,0.212245975,0.023797276
19:10.3,4262.547325,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3012.754855,0,201.9643669,202.5164847,35.30534737,117.8417041,0.660042332,0.390873849,0.032841131
19:25.9,4262.686344,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3028.300825,0,203.5481602,220.6800584,19.41406981,104.0784203,0.405249721,0.194262565,0.024443634
19:41.4,4263.152912,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3043.853554,0,204.129629,215.6190302,19.98242559,93.87420047,0.383855464,0.181318661,0.026361933
19:56.9,4263.274071,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3059.37754,0,192.4628636,217.5525461,18.78934617,89.92535809,0.410976923,0.216439257,0.026410743
20:12.5,4263.440361,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3074.926149,0,286.2745044,308.3098415,38.85219934,102.4528947,0.521590066,0.260473461,0.027655207
20:28.0,4263.732239,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3090.461546,0,171.871022,187.3512758,16.66934187,98.03418606,0.425479954,0.200187996,0.022529196
20:43.6,4264.026398,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3106.016057,0,178.0015405,193.2537893,17.64026797,89.87746384,0.378025384,0.207656801,0.024430212
20:59.1,4264.04348,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3121.569556,0,302.748617,322.1027135,26.69767025,119.7158273,0.414697683,0.192882643,0.028289454
21:14.7,4264.67289,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3137.108836,0,199.8163776,186.4560294,16.38294062,104.7667588,0.34943704,0.188554425,0.025097688
21:30.2,4265.015713,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3152.649555,0,338.7147938,373.2125614,32.83448368,87.64073271,0.401525824,0.175667548,0.032173544
21:45.8,4266.208195,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3168.187818,0,250.6865397,290.8515687,42.77457385,84.88722324,0.495550886,0.240052572,0.033465774
22:01.3,4266.689617,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3183.757527,0,200.9630505,209.6133856,19.42561495,87.86291382,0.456655934,0.211307739,0.024406365
22:16.9,4265.12788,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3199.287296,0,147.3661822,159.0917351,14.44441056,81.26328215,0.332909008,0.15325405,0.020605587
22:32.4,4265.086739,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3214.84555,0,164.4472461,166.6602157,16.77126756,80.60030386,0.415856432,0.19925115,0.026352571
22:48.0,4265.032207,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3230.389553,0,209.977311,220.4385329,21.30468942,88.78021961,0.539758002,0.279850692,0.029593407
23:03.5,4264.746868,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3245.957572,0,175.7847865,195.8674814,17.32593394,92.75425473,0.378982066,0.183067608,0.023766672
23:19.1,4264.903114,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3261.50355,0,179.5641177,195.0229668,18.15230361,85.10239755,0.401389993,0.188473186,0.023157115
23:34.6,4264.297459,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3277.052508,0,137.5834116,148.4946611,13.92841023,88.301737,0.345360763,0.171072557,0.019937027
23:50.2,4264.447971,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3292.606882,0,225.6956753,237.9210596,20.26685749,103.700734,0.448748371,0.218588032,0.025073333
24:05.7,4264.757706,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3308.15969,0,212.7607573,218.5175323,18.32202805,97.53865669,0.396712928,0.196106067,0.022503975
24:21.3,4264.903114,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3323.693553,0,188.9997655,197.0462482,16.90874981,98.17261811,0.404921815,0.198920256,0.02639395
24:36.8,4264.692242,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3339.212607,0,176.1110454,188.3171662,34.96319448,90.53386888,0.367934798,0.197821336,0.026419136
24:52.3,4264.40871,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3354.765549,0,213.4883466,225.5039516,18.42095213,85.12858853,0.460363062,0.228252635,0.026361572
25:07.9,4264.583748,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3370.30954,0,175.419855,192.3039436,16.84131508,97.78698405,0.372491209,0.180777253,0.02251674
25:23.4,4264.841839,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3385.833558,0,174.8822007,184.7546454,17.22155026,88.63684647,0.423215175,0.185518981,0.024478199
25:39.0,4264.788074,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3401.389559,0,154.7231564,164.1930355,15.3750201,105.5541202,0.358704014,0.1626382,0.022499356
25:54.5,4265.022404,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3416.91754,0,218.3004325,239.857869,20.22382409,92.73581672,0.448867113,0.218315569,0.027047947
26:10.0,4265.247913,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3432.465281,0,191.3835997,220.1661811,37.49514761,89.59500933,0.392339955,0.199385879,0.027656751
26:25.6,4264.675564,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3448.035699,0,149.793223,165.3791214,14.65594686,84.9045928,0.368647778,0.16441434,0.021194036
26:41.2,4264.833988,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3463.586882,0,162.9165426,179.9512575,16.0666535,90.92555853,0.363959449,0.177478459,0.02443544
26:56.7,4264.238125,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3479.117584,0,177.8407662,204.3639475,34.43896664,81.51595466,0.415306404,0.206043487,0.02511155
27:12.2,4264.421238,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3494.681538,0,187.2448001,212.9447296,19.09911919,93.93499878,0.386791171,0.197250647,0.02441539
27:27.8,4264.636848,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3510.220563,0,144.1468525,164.3917458,14.36617343,88.67995257,0.328849461,0.165390042,0.021236854
27:43.3,4264.777966,7.46307E+11,203911,0,0,0,0,0,0,207,207,0,0,3525.77544,0,154.720849,171.1775603,32.43556667,92.70404388,0.359372819,0.192222671,0.024429637
